row,Predicted_log10FC
628,-0.51412832736968994
629,-0.76467901468276978
630,0.1192060261964798
631,-0.078574255108833313
632,-0.53728783130645752
633,-0.75218445062637329
634,-0.94966894388198853
635,0.045058611780405045
636,0.05969604104757309
637,-0.66595178842544556
638,-0.51793551445007324
639,-1.153605580329895
640,0.25123453140258789
641,-0.24401257932186127
642,0.076195999979972839
643,1.3220671415328979
644,-0.42885282635688782
645,0.130693718791008
646,0.43555709719657898
647,-0.5313563346862793
648,-0.69839745759963989
649,-0.91665273904800415
650,-0.40159958600997925
651,-0.35049667954444885
652,0.59477061033248901
653,-0.13710685074329376
654,0.075137816369533539
655,0.86817920207977295
656,0.35815244913101196
657,1.9585050344467163
658,2.0136840343475342
659,0.7376752495765686
660,1.5082834959030151
661,-0.13400857150554657
662,0.77325904369354248
663,0.45598712563514709
