fold,row,Predicted_log10FC
3,750,-0.17366981506347656
3,752,-0.12391257286071777
3,756,0.057353973388671875
3,757,-0.25183749198913574
3,761,0.021750450134277344
3,766,0.36265206336975098
3,767,-0.13288998603820801
3,778,0.33360075950622559
3,783,1.1030905246734619
3,784,0.73024392127990723
3,790,0.48714852333068848
3,791,0.31648778915405273
3,792,0.71530032157897949
3,796,-0.027183294296264648
3,798,-0.33399081230163574
3,799,-0.12802290916442871
4,3,1.2053143978118896
4,4,0.94772791862487793
4,6,1.490070104598999
4,7,0.60631084442138672
4,9,0.69841742515563965
4,12,0.10399818420410156
4,13,1.1162378787994385
4,14,-0.017455101013183594
4,17,0.77271151542663574
4,18,-0.010805606842041016
4,30,0.24074363708496094
4,33,-0.018709659576416016
4,38,0.51306796073913574
4,51,1.0090939998626709
4,59,0.57541608810424805
4,60,0.90942502021789551
4,65,0.93976426124572754
4,67,1.5504639148712158
4,69,1.678574800491333
4,76,0.64024066925048828
4,79,1.9614689350128174
4,88,1.9378335475921631
4,89,1.8846375942230225
4,96,1.5939638614654541
4,108,2.0369350910186768
4,110,1.3341562747955322
4,112,0.81888556480407715
4,116,2.239149808883667
4,119,0.15416693687438965
4,120,1.9365699291229248
4,124,0.64024066925048828
4,126,2.0255916118621826
4,131,2.1355521678924561
4,135,3.0976231098175049
4,147,0.15416693687438965
4,148,2.4834053516387939
4,152,2.3699519634246826
4,155,2.1257064342498779
4,161,2.9512603282928467
4,162,1.7639992237091064
4,167,1.666579008102417
4,183,0.57088971138000488
4,185,0.8619534969329834
4,193,0.42854523658752441
4,194,0.71923995018005371
4,197,0.32068371772766113
4,200,0.49032783508300781
4,201,0.72146964073181152
4,209,0.40452456474304199
4,216,0.62461352348327637
4,219,0.4515833854675293
4,220,2.7144725322723389
4,237,0.8340141773223877
4,239,0.66649293899536133
4,245,1.1253235340118408
4,254,0.88374972343444824
4,256,1.1162378787994385
4,257,-0.073567628860473633
4,258,1.2095272541046143
4,270,-0.59430170059204102
4,271,-0.50946307182312012
4,279,-0.96923589706420898
4,282,-0.64612150192260742
4,283,-0.72710514068603516
4,287,-0.76550602912902832
4,291,-0.53497076034545898
4,301,-0.85831522941589355
4,302,-1.2977635860443115
4,307,-0.63428997993469238
4,309,-0.60805749893188477
4,312,0.81888556480407715
4,317,-0.9922935962677002
4,318,-1.0355842113494873
4,328,-0.62379193305969238
4,335,-1.471098780632019
4,336,-1.485146164894104
4,342,1.5098087787628174
4,344,0.38830685615539551
4,353,2.0592329502105713
4,357,1.7936985492706299
4,362,1.1162378787994385
4,364,1.3483006954193115
4,379,0.35847163200378418
4,380,0.16949248313903809
4,385,0.53385114669799805
4,386,0.032242298126220703
4,387,-0.42707443237304688
4,408,-0.054906129837036133
4,410,-0.34008431434631348
4,424,0.57541608810424805
4,426,0.89414143562316895
4,428,-0.11776256561279297
4,438,0.9055025577545166
4,440,0.69663238525390625
4,445,1.7639992237091064
4,452,0.7285306453704834
4,464,1.2714498043060303
4,478,1.490070104598999
4,491,3.0988481044769287
4,492,3.0988481044769287
4,497,1.6725232601165771
4,501,1.490070104598999
4,510,1.1554152965545654
4,521,0.19964289665222168
4,522,0.24273800849914551
4,529,1.8325722217559814
4,555,2.4191491603851318
4,557,1.1053354740142822
4,561,2.0732061862945557
4,565,2.8254086971282959
4,566,1.7639992237091064
4,570,1.1053354740142822
4,573,0.49032783508300781
4,574,0.38830685615539551
4,576,0.2127227783203125
4,582,1.490070104598999
4,583,1.1053354740142822
4,595,1.0238397121429443
4,597,1.6940820217132568
4,600,1.0706899166107178
4,601,-0.065306186676025391
4,602,-0.27049016952514648
4,604,0.67203807830810547
4,606,1.1781351566314697
4,609,-0.3003532886505127
4,612,1.3698842525482178
4,614,1.2224738597869873
4,623,-0.26030802726745605
