fold,row,Predicted_log10FC
4,561,2.3613371849060059
4,565,2.5021696090698242
4,566,3.6131408214569092
4,570,1.0476676225662231
4,573,0.0059146834537386894
4,574,-0.1672980785369873
4,576,0.10336184501647949
4,582,1.6095587015151978
4,583,1.0476676225662231
4,595,-0.5648198127746582
4,597,1.797250509262085
4,600,1.3330730199813843
4,601,-0.64548534154891968
4,602,-0.48157009482383728
4,604,1.0842204093933105
4,606,1.1898103952407837
4,609,0.072399653494358063
4,612,2.4274678230285645
4,614,2.4485392570495605
4,623,-0.15228193998336792
4,624,1.3330730199813843
4,627,-0.65822511911392212
4,631,0.013167664408683777
4,633,-0.97717052698135376
4,657,1.8068714141845703
4,658,2.525996208190918
4,665,0.22557882964611053
4,673,-0.31886747479438782
4,677,1.3330730199813843
4,678,0.088723070919513702
4,679,0.18302200734615326
4,680,-1.7901716232299805
4,681,-0.43194505572319031
4,687,-1.1446634531021118
4,694,-0.85359311103820801
4,696,-0.10838272422552109
4,703,-0.55412948131561279
4,705,1.1144496202468872
4,708,-0.18231430649757385
4,713,2.3885989189147949
4,722,-1.9958596229553223
4,725,0.57646661996841431
4,735,-0.45536854863166809
4,741,1.270182728767395
4,747,0.5017738938331604
4,759,-0.13187277317047119
4,762,-0.39376598596572876
4,773,0.042359244078397751
4,779,-0.40490683913230896
4,787,-0.0074376375414431095
4,788,0.1036362424492836
4,793,0.45497995615005493
4,794,0.05652574822306633
5,1,0.24653106927871704
5,22,-0.11496696621179581
5,27,-0.68292999267578125
5,32,0.1810121089220047
5,36,1.6596235036849976
5,45,1.3266288042068481
5,52,1.5011568069458008
5,54,1.171272873878479
5,56,1.6015932559967041
5,64,-0.15210847556591034
5,66,1.6178086996078491
5,68,0.44998431205749512
5,70,2.2229526042938232
5,71,1.6609094142913818
5,72,2.3346545696258545
5,75,0.58506155014038086
5,80,1.3813846111297607
5,83,1.4745124578475952
5,94,-0.098434090614318848
5,97,1.8025217056274414
5,101,1.6029559373855591
5,107,1.1928108930587769
5,122,1.4550271034240723
5,123,0.58506155014038086
5,128,1.6494039297103882
5,137,2.2746095657348633
5,139,2.182436466217041
5,141,2.5332396030426025
5,144,2.9569637775421143
5,151,3.4169955253601074
